country,country_code,development_group,indicator,year,value,previous_value,growth_rate
Japan,JPN,Developed,gdp,2012,6333803928787.76,6279422550218.7,0.8660251501496037
Japan,JPN,Developed,gdp,2013,5272297037396.96,6333803928787.76,-16.759389828380176
Japan,JPN,Developed,gdp,2014,4985763289560.81,5272297037396.96,-5.434704186879765
Japan,JPN,Developed,gdp,2015,4534438580494.94,4985763289560.81,-9.052269088082316
Japan,JPN,Developed,gdp,2016,5110357383254.44,4534438580494.94,12.700994677419086
Japan,JPN,Developed,gdp,2017,5038231631660.71,5110357383254.44,-1.4113641411865105
Japan,JPN,Developed,gdp,2018,5154293721629.56,5038231631660.71,2.3036275116750247
Japan,JPN,Developed,gdp,2019,5245755000479.03,5154293721629.56,1.7744677309649843
Japan,JPN,Developed,gdp,2020,5189197543645.38,5245755000479.03,-1.078156658640857
Japan,JPN,Developed,gdp,2021,5225933520753.1,5189197543645.38,0.7079317524287758
Japan,JPN,Developed,gdp,2022,4447976207314.78,5225933520753.1,-14.88647550430778
Japan,JPN,Developed,gdp,2023,4384854269961.93,4447976207314.78,-1.4191158947533236
Japan,JPN,Developed,gdp,2024,4190008188358.57,4384854269961.93,-4.443615901630683
Japan,JPN,Developed,gdp,2025,4435162999976.94,4190008188358.57,5.850938723688024
Japan,JPN,Developed,gdp_per_capita,1960,519.415170624485,,
Japan,JPN,Developed,gdp_per_capita,1961,621.68620494448,519.415170624485,19.68965099672312
Japan,JPN,Developed,gdp_per_capita,1962,698.981262831415,621.68620494448,12.433130616729375
Japan,JPN,Developed,gdp_per_capita,1963,791.924737477456,698.981262831415,13.296990862036553
Japan,JPN,Developed,gdp_per_capita,1964,921.88053754104,791.924737477456,16.410120042156592
Japan,JPN,Developed,gdp_per_capita,1965,1014.65899631996,921.88053754104,10.064043550196953
Japan,JPN,Developed,gdp_per_capita,1966,1167.69027982801,1014.65899631996,15.082040770650549
Japan,JPN,Developed,gdp_per_capita,1967,1354.29188416199,1167.69027982801,15.980402299954466
Japan,JPN,Developed,gdp_per_capita,1968,1585.98057427556,1354.29188416199,17.107736731135656
Japan,JPN,Developed,gdp_per_capita,1969,1840.94789376713,1585.98057427556,16.076320456070732
Japan,JPN,Developed,gdp_per_capita,1970,2144.98615266911,1840.94789376713,16.515310396962246
Japan,JPN,Developed,gdp_per_capita,1971,2370.27536037237,2144.98615266911,10.503061170018347
Japan,JPN,Developed,gdp_per_capita,1972,3095.27540388466,2370.27536037237,30.58716534092447
Japan,JPN,Developed,gdp_per_capita,1973,4146.53123298424,3095.27540388466,33.963240485167276
Japan,JPN,Developed,gdp_per_capita,1974,4541.99349265674,4146.53123298424,9.53718270651703
Japan,JPN,Developed,gdp_per_capita,1975,4876.47163169944,4541.99349265674,7.3641263375534685
Japan,JPN,Developed,gdp_per_capita,1976,5422.25981204974,4876.47163169944,11.192276333618159
Japan,JPN,Developed,gdp_per_capita,1977,6609.09338399173,5422.25981204974,21.888172331848104
Japan,JPN,Developed,gdp_per_capita,1978,9201.91586719521,6609.09338399173,39.231137049503744
Japan,JPN,Developed,gdp_per_capita,1979,9497.01423554433,9201.91586719521,3.2069231300097396
Japan,JPN,Developed,gdp_per_capita,1980,9872.35315959728,9497.01423554433,3.95217817667552
Japan,JPN,Developed,gdp_per_capita,1981,10805.9900652449,9872.35315959728,9.457085768249657
Japan,JPN,Developed,gdp_per_capita,1982,9985.92408278337,10805.9900652449,-7.5889944143026105
Japan,JPN,Developed,gdp_per_capita,1983,10876.3275267125,9985.92408278337,8.916585351016892
Japan,JPN,Developed,gdp_per_capita,1984,11443.4617086944,10876.3275267125,5.214390432698968
Japan,JPN,Developed,gdp_per_capita,1985,12058.1469373485,11443.4617086944,5.371497229610864
Japan,JPN,Developed,gdp_per_capita,1986,17819.3400779496,12058.1469373485,47.7784287298455
Japan,JPN,Developed,gdp_per_capita,1987,21586.9260294922,17819.3400779496,21.143240631030817
Japan,JPN,Developed,gdp_per_capita,1988,26036.864097278,21586.9260294922,20.61404232221979
Japan,JPN,Developed,gdp_per_capita,1989,25798.0054757546,26036.864097278,-0.9173862898042853
Japan,JPN,Developed,gdp_per_capita,1990,26344.7273187725,25798.0054757546,2.119240743365685
Japan,JPN,Developed,gdp_per_capita,1991,30048.1401766828,26344.7273187725,14.057510685530428
Japan,JPN,Developed,gdp_per_capita,1992,32666.5024513195,30048.1401766828,8.713891306552595
Japan,JPN,Developed,gdp_per_capita,1993,37110.6114371751,32666.5024513195,13.60448365256836
Japan,JPN,Developed,gdp_per_capita,1994,40774.4450809919,37110.6114371751,9.872738556246466
Japan,JPN,Developed,gdp_per_capita,1995,44947.4763611465,40774.4450809919,10.234428137196092
Japan,JPN,Developed,gdp_per_capita,1996,39929.7185750327,44947.4763611465,-11.163602925772393
Japan,JPN,Developed,gdp_per_capita,1997,36331.0311480645,39929.7185750327,-9.012553945768067
Japan,JPN,Developed,gdp_per_capita,1998,32835.1192750829,36331.0311480645,-9.622385499421325
Japan,JPN,Developed,gdp_per_capita,1999,37028.7168989208,32835.1192750829,12.771683844682222
Japan,JPN,Developed,gdp_per_capita,2000,39752.937397755,37028.7168989208,7.357048061564335
Japan,JPN,Developed,gdp_per_capita,2001,34910.166403687,39752.937397755,-12.182171459715804
Japan,JPN,Developed,gdp_per_capita,2002,33315.9165174962,34910.166403687,-4.566720959606828
Japan,JPN,Developed,gdp_per_capita,2003,35808.6816792388,33315.9165174962,7.482204970808751
Japan,JPN,Developed,gdp_per_capita,2004,38677.5708064787,35808.6816792388,8.011713899267152
Japan,JPN,Developed,gdp_per_capita,2005,38158.6758263963,38677.5708064787,-1.3415914424374529
Japan,JPN,Developed,gdp_per_capita,2006,36354.4271646349,38158.6758263963,-4.728279015681427
Japan,JPN,Developed,gdp_per_capita,2007,36129.9535132925,36354.4271646349,-0.6174589144971165
Japan,JPN,Developed,gdp_per_capita,2008,40294.2081309702,36129.9535132925,11.525767992327014
Japan,JPN,Developed,gdp_per_capita,2009,41678.1783063195,40294.2081309702,3.4346627953350564
Japan,JPN,Developed,gdp_per_capita,2010,45378.1378109399,41678.1783063195,8.877450154915687
Japan,JPN,Developed,gdp_per_capita,2011,49122.077634247,45378.1378109399,8.250536500430162
Japan,JPN,Developed,gdp_per_capita,2012,49626.6830327571,49122.077634247,1.0272476711333176
Japan,JPN,Developed,gdp_per_capita,2013,41369.1948479498,49626.6830327571,-16.639210360597293
Japan,JPN,Developed,gdp_per_capita,2014,39172.8471161948,41369.1948479498,-5.309138212207323
Japan,JPN,Developed,gdp_per_capita,2015,35664.6446110613,39172.8471161948,-8.955699581211027
Japan,JPN,Developed,gdp_per_capita,2016,40214.9688631562,35664.6446110613,12.758641791382457
Japan,JPN,Developed,gdp_per_capita,2017,39679.8635262948,40214.9688631562,-1.3306123366208777
Japan,JPN,Developed,gdp_per_capita,2018,40645.478086519,39679.8635262948,2.433512805769376
Japan,JPN,Developed,gdp_per_capita,2019,41424.8655601543,40645.478086519,1.9175256641742011
Japan,JPN,Developed,gdp_per_capita,2020,41098.9739004553,41424.8655601543,-0.7867054130224392
Japan,JPN,Developed,gdp_per_capita,2021,41580.739040705,41098.9739004553,1.1722072220502868
Japan,JPN,Developed,gdp_per_capita,2022,35548.2645222433,41580.739040705,-14.507857863123297
Japan,JPN,Developed,gdp_per_capita,2023,35215.003535366,35548.2645222433,-0.937488767331444
Japan,JPN,Developed,gdp_per_capita,2024,33797.1014287876,35215.003535366,-4.0264147784463935
Japan,JPN,Developed,gdp_per_capita,2025,35951.0449549304,33797.1014287876,6.373160522896559
Japan,JPN,Developed,population,1960,93216000.0,,
Japan,JPN,Developed,population,1961,94055000.0,93216000.0,0.9000600755235153
Japan,JPN,Developed,population,1962,94933000.0,94055000.0,0.9334963585136355
Japan,JPN,Developed,population,1963,95900000.0,94933000.0,1.018613127152834
Japan,JPN,Developed,population,1964,96903000.0,95900000.0,1.0458811261730971
Japan,JPN,Developed,population,1965,97952000.0,96903000.0,1.082525824793866
Japan,JPN,Developed,population,1966,98851000.0,97952000.0,0.917796471741261
Japan,JPN,Developed,population,1967,99879000.0,98851000.0,1.039949014172846
Japan,JPN,Developed,population,1968,101011000.0,99879000.0,1.1333713793690365
Japan,JPN,Developed,population,1969,102219000.0,101011000.0,1.195909356406728
Japan,JPN,Developed,population,1970,103403000.0,102219000.0,1.1582973811131003
Japan,JPN,Developed,population,1971,105697000.0,103403000.0,2.2185042987147376
Japan,JPN,Developed,population,1972,107188000.0,105697000.0,1.4106360634644313
Japan,JPN,Developed,population,1973,108707000.0,107188000.0,1.4171362465947681
Japan,JPN,Developed,population,1974,110162000.0,108707000.0,1.33846026474836
Japan,JPN,Developed,population,1975,111573000.0,110162000.0,1.280840943337993
Japan,JPN,Developed,population,1976,112775000.0,111573000.0,1.077321574215984
Japan,JPN,Developed,population,1977,113872000.0,112775000.0,0.9727333185546442
Japan,JPN,Developed,population,1978,114913000.0,113872000.0,0.9141843473373613
Japan,JPN,Developed,population,1979,115890000.0,114913000.0,0.8502084185427237
Japan,JPN,Developed,population,1980,116807000.0,115890000.0,0.7912675813271205
Japan,JPN,Developed,population,1981,117661000.0,116807000.0,0.7311205664044107
Japan,JPN,Developed,population,1982,118480000.0,117661000.0,0.696067515999354
Japan,JPN,Developed,population,1983,119307000.0,118480000.0,0.6980081026333559
Japan,JPN,Developed,population,1984,120083000.0,119307000.0,0.6504228586755179
Japan,JPN,Developed,population,1985,120837000.0,120083000.0,0.6278990364997543
Japan,JPN,Developed,population,1986,121482000.0,120837000.0,0.5337769060800914
Japan,JPN,Developed,population,1987,122069000.0,121482000.0,0.4831991570767686
Japan,JPN,Developed,population,1988,122578000.0,122069000.0,0.4169772833397505
Japan,JPN,Developed,population,1989,123069000.0,122578000.0,0.40056127526962426
Japan,JPN,Developed,population,1990,123478000.0,123069000.0,0.3323338939944259
Japan,JPN,Developed,population,1991,123964000.0,123478000.0,0.3935923808289736
Japan,JPN,Developed,population,1992,124425000.0,123964000.0,0.3718821593365816
Japan,JPN,Developed,population,1993,124829000.0,124425000.0,0.3246935905163753
Japan,JPN,Developed,population,1994,125178000.0,124829000.0,0.2795824688173421
Japan,JPN,Developed,population,1995,125472000.0,125178000.0,0.23486555145472848
Japan,JPN,Developed,population,1996,125757000.0,125472000.0,0.2271423106350421
Japan,JPN,Developed,population,1997,126057000.0,125757000.0,0.23855530904840286
Japan,JPN,Developed,population,1998,126400000.0,126057000.0,0.27209912975875994
Japan,JPN,Developed,population,1999,126631000.0,126400000.0,0.18275316455696203
Japan,JPN,Developed,population,2000,126843000.0,126631000.0,0.16741556175028233
Japan,JPN,Developed,population,2001,127149000.0,126843000.0,0.24124311156311345
Japan,JPN,Developed,population,2002,127445000.0,127149000.0,0.23279774123272698
Japan,JPN,Developed,population,2003,127718000.0,127445000.0,0.2142100513947193
Japan,JPN,Developed,population,2004,127761000.0,127718000.0,0.033667924646486797
Japan,JPN,Developed,population,2005,127773000.0,127761000.0,0.009392537628853876
Japan,JPN,Developed,population,2006,127854000.0,127773000.0,0.06339367472001127
Japan,JPN,Developed,population,2007,128001000.0,127854000.0,0.11497489323759914
Japan,JPN,Developed,population,2008,128063000.0,128001000.0,0.048437121584987614
Japan,JPN,Developed,population,2009,128047000.0,128063000.0,-0.012493850682867026
Japan,JPN,Developed,population,2010,128070000.0,128047000.0,0.017962154521386678
Japan,JPN,Developed,population,2011,127833000.0,128070000.0,-0.18505504802061373
Japan,JPN,Developed,population,2012,127629000.0,127833000.0,-0.1595832062143578
Japan,JPN,Developed,population,2013,127445000.0,127629000.0,-0.14416786153617123
Japan,JPN,Developed,population,2014,127276000.0,127445000.0,-0.13260622229196908
Japan,JPN,Developed,population,2015,127141000.0,127276000.0,-0.1060687010905434
Japan,JPN,Developed,population,2016,127076000.0,127141000.0,-0.05112434226567354
Japan,JPN,Developed,population,2017,126972000.0,127076000.0,-0.08184078818974472
Japan,JPN,Developed,population,2018,126811000.0,126972000.0,-0.12679960936269413
Japan,JPN,Developed,population,2019,126633000.0,126811000.0,-0.14036637200242882
Japan,JPN,Developed,population,2020,126261000.0,126633000.0,-0.2937622894506171
Japan,JPN,Developed,population,2021,125681593.0,126261000.0,-0.45889625458375904
Japan,JPN,Developed,population,2022,125124989.0,125681593.0,-0.44286835224948173
Japan,JPN,Developed,population,2023,124516650.0,125124989.0,-0.4861850577265585
Japan,JPN,Developed,population,2024,123975371.0,124516650.0,-0.43470411386750285
Japan,JPN,Developed,population,2025,123366734.0,123975371.0,-0.4909338000690476
Japan,JPN,Developed,unemployment,1960,,,
Japan,JPN,Developed,unemployment,1961,,,
Japan,JPN,Developed,unemployment,1962,,,
Japan,JPN,Developed,unemployment,1963,,,
Japan,JPN,Developed,unemployment,1964,,,
Japan,JPN,Developed,unemployment,1965,,,
Japan,JPN,Developed,unemployment,1966,,,
Japan,JPN,Developed,unemployment,1967,,,
Japan,JPN,Developed,unemployment,1968,,,
Japan,JPN,Developed,unemployment,1969,,,
Japan,JPN,Developed,unemployment,1970,,,
Japan,JPN,Developed,unemployment,1971,,,
Japan,JPN,Developed,unemployment,1972,,,
Japan,JPN,Developed,unemployment,1973,,,
Japan,JPN,Developed,unemployment,1974,,,
Japan,JPN,Developed,unemployment,1975,,,
Japan,JPN,Developed,unemployment,1976,,,
Japan,JPN,Developed,unemployment,1977,,,
Japan,JPN,Developed,unemployment,1978,,,
Japan,JPN,Developed,unemployment,1979,,,
Japan,JPN,Developed,unemployment,1980,,,
Japan,JPN,Developed,unemployment,1981,,,
Japan,JPN,Developed,unemployment,1982,,,
Japan,JPN,Developed,unemployment,1983,,,
Japan,JPN,Developed,unemployment,1984,,,
Japan,JPN,Developed,unemployment,1985,,,
Japan,JPN,Developed,unemployment,1986,,,
Japan,JPN,Developed,unemployment,1987,,,
Japan,JPN,Developed,unemployment,1988,,,
Japan,JPN,Developed,unemployment,1989,,,
Japan,JPN,Developed,unemployment,1990,,,
Japan,JPN,Developed,unemployment,1991,2.059,,
Japan,JPN,Developed,unemployment,1992,2.158,2.059,4.808159300631362
Japan,JPN,Developed,unemployment,1993,2.539,2.158,17.655236329935136
Japan,JPN,Developed,unemployment,1994,2.89,2.539,13.824340291453327
Japan,JPN,Developed,unemployment,1995,3.15,2.89,8.996539792387535
Japan,JPN,Developed,unemployment,1996,3.383,3.15,7.3968253968254
Japan,JPN,Developed,unemployment,1997,3.374,3.383,-0.2660360626662695
Japan,JPN,Developed,unemployment,1998,4.078,3.374,20.865441612329583
Japan,JPN,Developed,unemployment,1999,4.677,4.078,14.688572829818519
Japan,JPN,Developed,unemployment,2000,4.748,4.677,1.5180671370536802
Japan,JPN,Developed,unemployment,2001,5.02,4.748,5.728727885425428
Japan,JPN,Developed,unemployment,2002,5.386,5.02,7.290836653386466
Japan,JPN,Developed,unemployment,2003,5.251,5.386,-2.50649832900111
Japan,JPN,Developed,unemployment,2004,4.734,5.251,-9.845743667872792
Japan,JPN,Developed,unemployment,2005,4.446,4.734,-6.083650190114074
Japan,JPN,Developed,unemployment,2006,4.192,4.446,-5.7130004498425455
Japan,JPN,Developed,unemployment,2007,3.888,4.192,-7.251908396946572
Japan,JPN,Developed,unemployment,2008,4.002,3.888,2.932098765432096
Japan,JPN,Developed,unemployment,2009,5.068,4.002,26.636681659170414
Japan,JPN,Developed,unemployment,2010,5.102,5.068,0.6708760852407399
Japan,JPN,Developed,unemployment,2011,4.55,5.102,-10.819286554292443
Japan,JPN,Developed,unemployment,2012,4.358,4.55,-4.219780219780224
Japan,JPN,Developed,unemployment,2013,4.038,4.358,-7.342817806333167
Japan,JPN,Developed,unemployment,2014,3.589,4.038,-11.119366022783563
Japan,JPN,Developed,unemployment,2015,3.385,3.589,-5.684034550013937
Japan,JPN,Developed,unemployment,2016,3.132,3.385,-7.474150664697183
Japan,JPN,Developed,unemployment,2017,2.822,3.132,-9.897828863346106
Japan,JPN,Developed,unemployment,2018,2.467,2.822,-12.579730687455704
Japan,JPN,Developed,unemployment,2019,2.351,2.467,-4.702067288204301
Japan,JPN,Developed,unemployment,2020,2.809,2.351,19.48107188430456
Japan,JPN,Developed,unemployment,2021,2.808,2.809,-0.035599857600581486
Japan,JPN,Developed,unemployment,2022,2.614,2.808,-6.908831908831907
Japan,JPN,Developed,unemployment,2023,2.6,2.614,-0.5355776587605123
Japan,JPN,Developed,unemployment,2024,2.5,2.6,-3.8461538461538494
Japan,JPN,Developed,unemployment,2025,2.451,2.5,-1.959999999999997
Malawi,MWI,Least Developed,gdp,1960,,,
Malawi,MWI,Least Developed,gdp,1961,,,
Malawi,MWI,Least Developed,gdp,1962,,,
Malawi,MWI,Least Developed,gdp,1963,,,
