country,country_code,development_group,indicator,year,value
Uganda,UGA,Least Developed,gdp_per_capita,1996,284.698259285733
Uganda,UGA,Least Developed,gdp_per_capita,1995,278.520835668767
Uganda,UGA,Least Developed,gdp_per_capita,1994,198.441987998795
Uganda,UGA,Least Developed,gdp_per_capita,1993,165.616476211716
Uganda,UGA,Least Developed,gdp_per_capita,1992,152.113542415537
Uganda,UGA,Least Developed,gdp_per_capita,1991,182.955897348348
Uganda,UGA,Least Developed,gdp_per_capita,1990,244.987168126806
Uganda,UGA,Least Developed,gdp_per_capita,1989,310.186025249445
Uganda,UGA,Least Developed,gdp_per_capita,1988,395.187660960924
Uganda,UGA,Least Developed,gdp_per_capita,1987,392.97074320479
Uganda,UGA,Least Developed,gdp_per_capita,1986,253.643058810817
Uganda,UGA,Least Developed,gdp_per_capita,1985,234.276502777526
Uganda,UGA,Least Developed,gdp_per_capita,1984,247.516937638636
Uganda,UGA,Least Developed,gdp_per_capita,1983,157.527216922525
Uganda,UGA,Least Developed,gdp_per_capita,1982,156.952422909331
Uganda,UGA,Least Developed,gdp_per_capita,1981,98.6467550654109
Uganda,UGA,Least Developed,gdp_per_capita,1980,93.7506991135184
Uganda,UGA,Least Developed,gdp_per_capita,1979,164.513012181127
Uganda,UGA,Least Developed,gdp_per_capita,1978,190.690145097606
Uganda,UGA,Least Developed,gdp_per_capita,1977,237.584889064205
Uganda,UGA,Least Developed,gdp_per_capita,1976,203.309813650809
Uganda,UGA,Least Developed,gdp_per_capita,1975,201.237292844799
Uganda,UGA,Least Developed,gdp_per_capita,1974,183.71757196626
Uganda,UGA,Least Developed,gdp_per_capita,1973,152.709417587824
Uganda,UGA,Least Developed,gdp_per_capita,1972,136.964736487473
Uganda,UGA,Least Developed,gdp_per_capita,1971,133.468088316131
Uganda,UGA,Least Developed,gdp_per_capita,1970,122.030929585629
Uganda,UGA,Least Developed,gdp_per_capita,1969,116.682296330854
Uganda,UGA,Least Developed,gdp_per_capita,1968,106.851228104531
Uganda,UGA,Least Developed,gdp_per_capita,1967,102.80034732844
Uganda,UGA,Least Developed,gdp_per_capita,1966,101.435414620908
Uganda,UGA,Least Developed,gdp_per_capita,1965,99.9527652325075
Uganda,UGA,Least Developed,gdp_per_capita,1964,68.6259930194368
Uganda,UGA,Least Developed,gdp_per_capita,1963,61.9553768191835
Uganda,UGA,Least Developed,gdp_per_capita,1962,55.5048704604887
Uganda,UGA,Least Developed,gdp_per_capita,1961,56.1759278091596
Uganda,UGA,Least Developed,gdp_per_capita,1960,55.3784976132181
Uganda,UGA,Least Developed,population,2025,51384894.0
Uganda,UGA,Least Developed,population,2024,50015092.0
Uganda,UGA,Least Developed,population,2023,48656601.0
Uganda,UGA,Least Developed,population,2022,47312719.0
Uganda,UGA,Least Developed,population,2021,45910930.0
Uganda,UGA,Least Developed,population,2020,44457152.0
Uganda,UGA,Least Developed,population,2019,42999637.0
Uganda,UGA,Least Developed,population,2018,41565831.0
Uganda,UGA,Least Developed,population,2017,40177388.0
Uganda,UGA,Least Developed,population,2016,38799152.0
Uganda,UGA,Least Developed,population,2015,37531446.0
Uganda,UGA,Least Developed,population,2014,36395539.0
Uganda,UGA,Least Developed,population,2013,35337042.0
Uganda,UGA,Least Developed,population,2012,34337438.0
Uganda,UGA,Least Developed,population,2011,33354543.0
Uganda,UGA,Least Developed,population,2010,32390802.0
Uganda,UGA,Least Developed,population,2009,31451151.0
Uganda,UGA,Least Developed,population,2008,30539553.0
Uganda,UGA,Least Developed,population,2007,29653430.0
Uganda,UGA,Least Developed,population,2006,28794003.0
Uganda,UGA,Least Developed,population,2005,27963289.0
Uganda,UGA,Least Developed,population,2004,27154515.0
Uganda,UGA,Least Developed,population,2003,26352124.0
Uganda,UGA,Least Developed,population,2002,25532870.0
Uganda,UGA,Least Developed,population,2001,24745676.0
Uganda,UGA,Least Developed,population,2000,24000150.0
Uganda,UGA,Least Developed,population,1999,23257281.0
Uganda,UGA,Least Developed,population,1998,22515806.0
Uganda,UGA,Least Developed,population,1997,21856046.0
Uganda,UGA,Least Developed,population,1996,21231550.0
Uganda,UGA,Least Developed,population,1995,20665667.0
Uganda,UGA,Least Developed,population,1994,20108801.0
Uganda,UGA,Least Developed,population,1993,19445161.0
Uganda,UGA,Least Developed,population,1992,18785032.0
Uganda,UGA,Least Developed,population,1991,18155901.0
Uganda,UGA,Least Developed,population,1990,17569897.0
Uganda,UGA,Least Developed,population,1989,17010698.0
Uganda,UGA,Least Developed,population,1988,16470483.0
Uganda,UGA,Least Developed,population,1987,15954170.0
Uganda,UGA,Least Developed,population,1986,15467579.0
Uganda,UGA,Least Developed,population,1985,15023681.0
Uganda,UGA,Least Developed,population,1984,14607677.0
Uganda,UGA,Least Developed,population,1983,14221881.0
Uganda,UGA,Least Developed,population,1982,13873631.0
Uganda,UGA,Least Developed,population,1981,13556452.0
Uganda,UGA,Least Developed,population,1980,13275741.0
Uganda,UGA,Least Developed,population,1979,13002163.0
Uganda,UGA,Least Developed,population,1978,12692113.0
Uganda,UGA,Least Developed,population,1977,12359669.0
Uganda,UGA,Least Developed,population,1976,12037294.0
Uganda,UGA,Least Developed,population,1975,11725240.0
Uganda,UGA,Least Developed,population,1974,11424846.0
Uganda,UGA,Least Developed,population,1973,11144236.0
Uganda,UGA,Least Developed,population,1972,10885796.0
Uganda,UGA,Least Developed,population,1971,10618206.0
Uganda,UGA,Least Developed,population,1970,10321603.0
Uganda,UGA,Least Developed,population,1969,10014858.0
Uganda,UGA,Least Developed,population,1968,9708632.0
Uganda,UGA,Least Developed,population,1967,9408924.0
Uganda,UGA,Least Developed,population,1966,9122864.0
Uganda,UGA,Least Developed,population,1965,8849203.0
Uganda,UGA,Least Developed,population,1964,8586363.0
Uganda,UGA,Least Developed,population,1963,8333663.0
Uganda,UGA,Least Developed,population,1962,8092231.0
Uganda,UGA,Least Developed,population,1961,7862217.0
Uganda,UGA,Least Developed,population,1960,7640973.0
Uganda,UGA,Least Developed,unemployment,2025,2.746
Uganda,UGA,Least Developed,unemployment,2024,2.74
Uganda,UGA,Least Developed,unemployment,2023,2.754
Uganda,UGA,Least Developed,unemployment,2022,2.885
Uganda,UGA,Least Developed,unemployment,2021,3.416
Uganda,UGA,Least Developed,unemployment,2020,3.819
Uganda,UGA,Least Developed,unemployment,2019,3.057
Uganda,UGA,Least Developed,unemployment,2018,3.249
Uganda,UGA,Least Developed,unemployment,2017,3.428
Uganda,UGA,Least Developed,unemployment,2016,3.002
Uganda,UGA,Least Developed,unemployment,2015,2.681
Uganda,UGA,Least Developed,unemployment,2014,2.357
Uganda,UGA,Least Developed,unemployment,2013,1.91
Uganda,UGA,Least Developed,unemployment,2012,3.551
Uganda,UGA,Least Developed,unemployment,2011,3.523
Uganda,UGA,Least Developed,unemployment,2010,3.623
Uganda,UGA,Least Developed,unemployment,2009,3.6
Uganda,UGA,Least Developed,unemployment,2008,3.035
Uganda,UGA,Least Developed,unemployment,2007,2.667
Uganda,UGA,Least Developed,unemployment,2006,2.264
Uganda,UGA,Least Developed,unemployment,2005,1.9
Uganda,UGA,Least Developed,unemployment,2004,2.699
Uganda,UGA,Least Developed,unemployment,2003,3.6
Uganda,UGA,Least Developed,unemployment,2002,3.5
Uganda,UGA,Least Developed,unemployment,2001,3.522
Uganda,UGA,Least Developed,unemployment,2000,3.531
Uganda,UGA,Least Developed,unemployment,1999,3.46
Uganda,UGA,Least Developed,unemployment,1998,3.424
Uganda,UGA,Least Developed,unemployment,1997,3.209
Uganda,UGA,Least Developed,unemployment,1996,3.169
Uganda,UGA,Least Developed,unemployment,1995,3.193
Uganda,UGA,Least Developed,unemployment,1994,3.458
Uganda,UGA,Least Developed,unemployment,1993,3.487
Uganda,UGA,Least Developed,unemployment,1992,3.553
Uganda,UGA,Least Developed,unemployment,1991,3.448
Uganda,UGA,Least Developed,unemployment,1990,
Uganda,UGA,Least Developed,unemployment,1989,
Uganda,UGA,Least Developed,unemployment,1988,
Uganda,UGA,Least Developed,unemployment,1987,
Uganda,UGA,Least Developed,unemployment,1986,
Uganda,UGA,Least Developed,unemployment,1985,
Uganda,UGA,Least Developed,unemployment,1984,
Uganda,UGA,Least Developed,unemployment,1983,
Uganda,UGA,Least Developed,unemployment,1982,
Uganda,UGA,Least Developed,unemployment,1981,
Uganda,UGA,Least Developed,unemployment,1980,
Uganda,UGA,Least Developed,unemployment,1979,
Uganda,UGA,Least Developed,unemployment,1978,
Uganda,UGA,Least Developed,unemployment,1977,
Uganda,UGA,Least Developed,unemployment,1976,
Uganda,UGA,Least Developed,unemployment,1975,
Uganda,UGA,Least Developed,unemployment,1974,
Uganda,UGA,Least Developed,unemployment,1973,
Uganda,UGA,Least Developed,unemployment,1972,
Uganda,UGA,Least Developed,unemployment,1971,
Uganda,UGA,Least Developed,unemployment,1970,
Uganda,UGA,Least Developed,unemployment,1969,
Uganda,UGA,Least Developed,unemployment,1968,
Uganda,UGA,Least Developed,unemployment,1967,
Uganda,UGA,Least Developed,unemployment,1966,
Uganda,UGA,Least Developed,unemployment,1965,
Uganda,UGA,Least Developed,unemployment,1964,
Uganda,UGA,Least Developed,unemployment,1963,
Uganda,UGA,Least Developed,unemployment,1962,
Uganda,UGA,Least Developed,unemployment,1961,
Uganda,UGA,Least Developed,unemployment,1960,
United States,USA,Developed,gdp,2025,30769700000000.0
United States,USA,Developed,gdp,2024,29298013000000.0
United States,USA,Developed,gdp,2023,27811517000000.0
United States,USA,Developed,gdp,2022,26054614000000.0
United States,USA,Developed,gdp,2021,23725645000000.0
United States,USA,Developed,gdp,2020,21375281000000.0
United States,USA,Developed,gdp,2019,21539982000000.0
United States,USA,Developed,gdp,2018,20656516000000.0
United States,USA,Developed,gdp,2017,19612102000000.0
United States,USA,Developed,gdp,2016,18804913000000.0
United States,USA,Developed,gdp,2015,18295019000000.0
United States,USA,Developed,gdp,2014,17608138000000.0
United States,USA,Developed,gdp,2013,16880683000000.0
United States,USA,Developed,gdp,2012,16253970000000.0
United States,USA,Developed,gdp,2011,15599732000000.0
United States,USA,Developed,gdp,2010,15048971000000.0
United States,USA,Developed,gdp,2009,14478067000000.0
United States,USA,Developed,gdp,2008,14769862000000.0
United States,USA,Developed,gdp,2007,14474228000000.0
United States,USA,Developed,gdp,2006,13815583000000.0
United States,USA,Developed,gdp,2005,13039197000000.0
United States,USA,Developed,gdp,2004,12217196000000.0
United States,USA,Developed,gdp,2003,11456450000000.0
United States,USA,Developed,gdp,2002,10929108000000.0
United States,USA,Developed,gdp,2001,10581929000000.0
United States,USA,Developed,gdp,2000,10250952000000.0
United States,USA,Developed,gdp,1999,9631172000000.0
United States,USA,Developed,gdp,1998,9062817000000.0
United States,USA,Developed,gdp,1997,8577552000000.0
United States,USA,Developed,gdp,1996,8073122000000.0
United States,USA,Developed,gdp,1995,7639749000000.0
United States,USA,Developed,gdp,1994,7287236000000.0
United States,USA,Developed,gdp,1993,6858559000000.0
United States,USA,Developed,gdp,1992,6520327000000.0
United States,USA,Developed,gdp,1991,6158129000000.0
United States,USA,Developed,gdp,1990,5963144000000.0
United States,USA,Developed,gdp,1989,5641580000000.0
United States,USA,Developed,gdp,1988,5236438000000.0
United States,USA,Developed,gdp,1987,4855215000000.0
United States,USA,Developed,gdp,1986,4579631000000.0
United States,USA,Developed,gdp,1985,4338979000000.0
United States,USA,Developed,gdp,1984,4037613000000.0
United States,USA,Developed,gdp,1983,3634038000000.0
United States,USA,Developed,gdp,1982,3343789000000.0
United States,USA,Developed,gdp,1981,3207041000000.0
United States,USA,Developed,gdp,1980,2857307000000.0
United States,USA,Developed,gdp,1979,2627333000000.0
United States,USA,Developed,gdp,1978,2351599000000.0
United States,USA,Developed,gdp,1977,2081826000000.0
United States,USA,Developed,gdp,1976,1873412000000.0
United States,USA,Developed,gdp,1975,1684904000000.0
United States,USA,Developed,gdp,1974,1545243000000.0
United States,USA,Developed,gdp,1973,1425376000000.0
United States,USA,Developed,gdp,1972,1279110000000.0
United States,USA,Developed,gdp,1971,1164850000000.0
United States,USA,Developed,gdp,1970,1073303000000.0
United States,USA,Developed,gdp,1969,1017438172413.79
United States,USA,Developed,gdp,1968,940225000000.0
United States,USA,Developed,gdp,1967,859620034482.759
United States,USA,Developed,gdp,1966,813032758620.69
United States,USA,Developed,gdp,1965,741904862068.965
United States,USA,Developed,gdp,1964,684144620689.655
United States,USA,Developed,gdp,1963,637058551724.138
United States,USA,Developed,gdp,1962,603639413793.103
United States,USA,Developed,gdp,1961,561940310344.828
United States,USA,Developed,gdp,1960,541988586206.897
United States,USA,Developed,gdp_per_capita,2025,90026.5163005744
United States,USA,Developed,gdp_per_capita,2024,86169.6641581917
United States,USA,Developed,gdp_per_capita,2023,82586.7847707894
United States,USA,Developed,gdp_per_capita,2022,78008.6895811877
United States,USA,Developed,gdp_per_capita,2021,71441.2319805947
United States,USA,Developed,gdp_per_capita,2020,64465.2971415748
United States,USA,Developed,gdp_per_capita,2019,65227.9565911038
United States,USA,Developed,gdp_per_capita,2018,62875.6661382728
United States,USA,Developed,gdp_per_capita,2017,60047.7190728307
United States,USA,Developed,gdp_per_capita,2016,57976.628204291
United States,USA,Developed,gdp_per_capita,2015,56849.4697923159
United States,USA,Developed,gdp_per_capita,2014,55153.3940182967
United States,USA,Developed,gdp_per_capita,2013,53297.3862901595
United States,USA,Developed,gdp_per_capita,2012,51708.3940614082
United States,USA,Developed,gdp_per_capita,2011,50024.8812320773
United States,USA,Developed,gdp_per_capita,2010,48642.6312088213
United States,USA,Developed,gdp_per_capita,2009,47194.9500893872
United States,USA,Developed,gdp_per_capita,2008,48570.0594269601
United States,USA,Developed,gdp_per_capita,2007,48050.227412195
United States,USA,Developed,gdp_per_capita,2006,46301.9876485519
United States,USA,Developed,gdp_per_capita,2005,44123.3996470026
United States,USA,Developed,gdp_per_capita,2004,41724.6411982614
United States,USA,Developed,gdp_per_capita,2003,39490.3023903176
United States,USA,Developed,gdp_per_capita,2002,37997.7424300242
United States,USA,Developed,gdp_per_capita,2001,37133.6203973517
United States,USA,Developed,gdp_per_capita,2000,36329.9702595751
United States,USA,Developed,gdp_per_capita,1999,34515.3813073394
United States,USA,Developed,gdp_per_capita,1998,32853.6725949234
United States,USA,Developed,gdp_per_capita,1997,31459.1299691554
United States,USA,Developed,gdp_per_capita,1996,29967.7127181749
United States,USA,Developed,gdp_per_capita,1995,28690.8757013347
United States,USA,Developed,gdp_per_capita,1994,27694.853416234
United States,USA,Developed,gdp_per_capita,1993,26387.2937338171
United States,USA,Developed,gdp_per_capita,1992,25418.9907763319
United States,USA,Developed,gdp_per_capita,1991,24342.2589048189
United States,USA,Developed,gdp_per_capita,1990,23888.6000088133
United States,USA,Developed,gdp_per_capita,1989,22857.1544330056
United States,USA,Developed,gdp_per_capita,1988,21417.0119305191
United States,USA,Developed,gdp_per_capita,1987,20038.9410992658
United States,USA,Developed,gdp_per_capita,1986,19071.2271949295
United States,USA,Developed,gdp_per_capita,1985,18236.8277265009
United States,USA,Developed,gdp_per_capita,1984,17121.2254849995
United States,USA,Developed,gdp_per_capita,1983,15543.8937174925
United States,USA,Developed,gdp_per_capita,1982,14433.787727053
United States,USA,Developed,gdp_per_capita,1981,13976.10539252
United States,USA,Developed,gdp_per_capita,1980,12574.7915062163
United States,USA,Developed,gdp_per_capita,1979,11674.1818666548
United States,USA,Developed,gdp_per_capita,1978,10564.9482220275
United States,USA,Developed,gdp_per_capita,1977,9452.57651914511
United States,USA,Developed,gdp_per_capita,1976,8592.25353727612
United States,USA,Developed,gdp_per_capita,1975,7801.45666356443
United States,USA,Developed,gdp_per_capita,1974,7225.69135952566
United States,USA,Developed,gdp_per_capita,1973,6726.35895596695
United States,USA,Developed,gdp_per_capita,1972,6094.01798986165
United States,USA,Developed,gdp_per_capita,1971,5609.38259952519
United States,USA,Developed,gdp_per_capita,1970,5234.2966662115
United States,USA,Developed,gdp_per_capita,1969,5019.99818634473
United States,USA,Developed,gdp_per_capita,1968,4684.58840293763
United States,USA,Developed,gdp_per_capita,1967,4325.95935063186
United States,USA,Developed,gdp_per_capita,1966,4136.30829579106
United States,USA,Developed,gdp_per_capita,1965,3818.28825117968
United States,USA,Developed,gdp_per_capita,1964,3565.31443016356
United States,USA,Developed,gdp_per_capita,1963,3366.36978960346
United States,USA,Developed,gdp_per_capita,1962,3236.01311150062
United States,USA,Developed,gdp_per_capita,1961,3059.16082086127
United States,USA,Developed,gdp_per_capita,1960,2999.86487154495
United States,USA,Developed,population,2025,341784857.0
United States,USA,Developed,population,2024,340003797.0
United States,USA,Developed,population,2023,336755052.0
United States,USA,Developed,population,2022,333996304.0
United States,USA,Developed,population,2021,332100166.0
United States,USA,Developed,population,2020,331578104.0
United States,USA,Developed,population,2019,330226227.0
United States,USA,Developed,population,2018,328529577.0
United States,USA,Developed,population,2017,326608609.0
United States,USA,Developed,population,2016,324353340.0
United States,USA,Developed,population,2015,321815121.0
United States,USA,Developed,population,2014,319257560.0
United States,USA,Developed,population,2013,316726282.0
United States,USA,Developed,population,2012,314339099.0
United States,USA,Developed,population,2011,311839461.0
United States,USA,Developed,population,2010,309378227.0
United States,USA,Developed,population,2009,306771529.0
United States,USA,Developed,population,2008,304093966.0
United States,USA,Developed,population,2007,301231207.0
United States,USA,Developed,population,2006,298379912.0
United States,USA,Developed,population,2005,295516599.0
United States,USA,Developed,population,2004,292805298.0
United States,USA,Developed,population,2003,290107933.0
United States,USA,Developed,population,2002,287625193.0
United States,USA,Developed,population,2001,284968955.0
United States,USA,Developed,population,2000,282162411.0
United States,USA,Developed,population,1999,279040000.0
United States,USA,Developed,population,1998,275854000.0
United States,USA,Developed,population,1997,272657000.0
United States,USA,Developed,population,1996,269394000.0
United States,USA,Developed,population,1995,266278000.0
United States,USA,Developed,population,1994,263126000.0
United States,USA,Developed,population,1993,259919000.0
United States,USA,Developed,population,1992,256514000.0
United States,USA,Developed,population,1991,252981000.0
